target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,2NDFL,elementary,,57842,0,0,1,0.8896953405,27.639344262,2.9909873494,1,1,4.262295082,139654
0,2NDFL,elementary,,18647,0,0,0,,33.612905158,2.9498914589,0,0,3.8879781421,139655
0,2NDFL,elementary,,22804,0,0,0,59.98172043,45.503316116,1.1663298151,3,3,0.4676996781,139662
0,OTHER,advanced,Corporate,17357,0,1,0,0.8892921147,26.505322255,5.1053222547,0,0,5.8587469122,139664
0,2NDFL,advanced,,17665,0,0,1,0.7224910394,35.975409836,1.9522793622,0,0,10.102964294,139666
0,2NDFL,advanced,,29881,0,0,0,0.9194444444,52.267759563,12.265027322,0,0,6.9981510592,139667
0,2NDFL,advanced,,29881,0,0,0,0.9194444444,52.267759563,12.265027322,0,0,6.9981510592,139668
0,2NDFL,advanced,,,0,1,1,0.4695340502,38.293884273,6.3596376974,,,10.129500711,139672
0,OTHER,high,,50000,0,0,1,0.6640008961,27.994535519,4.2677595628,0,0,6.0923572124,139680
0,OTHER,high,,120000,0,0,0,0.6325268817,38.10057639,5.1005763904,0,0,9.0430421439,139682
0,OTHER,elementary,,150000,0,0,2,0.3679659498,39.603825137,7.6038251366,0,0,3.1146343289,139690
0,OTHER,elementary,,150000,0,0,2,0.3679659498,39.603825137,7.6038251366,0,0,3.1146343289,139691
0,OTHER,elementary,,150000,0,0,2,0.3679659498,39.603825137,7.6038251366,0,0,3.1146343289,139692
0,OTHER,elementary,,150000,0,0,2,0.3679659498,39.603825137,7.6038251366,0,0,3.1146343289,139693
0,2NDFL,advanced,,21414,0,0,0,18.600179211,31.959016393,5.5526236994,1,1,2.6676921925,139694
0,OTHER,advanced,,27000,0,0,1,0.6312275986,34.466793922,8.5327868852,0,0,8.9681637847,139701
0,2NDFL,elementary,,24264,0,0,0,,51.141118347,6.0068717718,1,1,6.121940265,139705
0,OTHER,advanced,,15000,0,0,1,0.8819668459,48.292349727,2.5325398608,0,0,2.8229508197,139708
0,2NDFL,advanced,,84114,0,0,0,8.5298835125,49.104835691,5.2390822666,0,0,3.5815480201,139714
0,OTHER,advanced,,48000,0,0,0,2.4690636201,41.993165656,12.661658807,1,1,10.702754697,139716
0,OTHER,elementary,Corporate,44482,0,1,0,6.8187948029,29.380582379,1.4216782693,0,1,6.2271577214,139723
0,OTHER,elementary,Corporate,26847,0,1,0,0.3422043011,34.686668164,2.108585972,1,1,7.8524590164,139724
0,2NDFL,advanced,,11959,0,0,0,0.3438620072,41.148978217,8.7982932854,0,0,8.8914439704,139734
0,OTHER,elementary,Corporate,96440,0,1,0,0.5042562724,45.677430945,14.652773411,0,0,0.6120218579,139738
0,2NDFL,beginner,,23747,0,0,1,0.6907482079,27.557189909,0.3743169399,1,2,7.4229433341,139744
0,OTHER,advanced,,23000,0,0,0,6.3056675627,25.618160042,1.2702148364,0,0,5.42637922,139746
0,OTHER,elementary,Corporate,67802,0,1,1,0.6033602151,37.936537166,2.7310577139,0,0,6.5584549742,139751
0,OTHER,elementary,Corporate,41347,0,1,0,4.6972894265,30.017628565,0.8998203458,1,1,2.012149113,139757
0,2NDFL,advanced,,20936,0,0,0,,33.552601243,2.1361628864,0,0,8.5526012426,139759
0,OTHER,elementary,Corporate,49186,0,1,0,1348.4963934,28.779796392,1.0400703645,,,5.2976046111,139768
0,OTHER,elementary,,70000,0,0,,,49.753147691,1.0654764578,,,4.7093120743,139778
0,OTHER,elementary,,45000,0,0,1,0.7965053763,44.327868852,4.3032786885,0,0,9.4804551239,139779
0,OTHER,advanced,Corporate,37643,0,1,1,1.2747535842,27.453551913,2.2813459091,0,0,7.1251815256,139785
0,2NDFL,advanced,,34138,0,0,2,0.3769713262,46.473695636,25.832599745,1,1,1.3778052249,139787
0,OTHER,advanced,,19000,0,0,,,46.182715772,8.7114828954,,,1.1114828954,139796
0,OTHER,advanced,,43000,0,0,,,29.089018639,5.8123063104,,,8.3907103825,139798
0,OTHER,advanced,Corporate,12402,0,1,0,2.5003136201,56.76506475,3.6061606408,0,0,9.7130099558,139801
0,2NDFL,elementary,,24661,0,0,,,28.150273224,2.5472565312,,,6.6595852983,139803
0,OTHER,advanced,,25000,0,0,1,0.4726478495,33.505269856,8.1612021858,0,0,9.8395164309,139805
0,OTHER,advanced,,25000,0,0,1,2.1749775986,35.759562842,0.2704918033,0,0,13.749262669,139814
0,2NDFL,elementary,Corporate,194315,0,0,1,1.1422043011,32.91863912,7.2008309005,1,1,3.647406243,139821
0,OTHER,advanced,,24000,0,0,2,0.8847222222,37.724268284,8.3551912568,0,0,10.773583352,139823
0,OTHER,advanced,,24000,0,0,2,0.8847222222,37.724268284,8.3551912568,0,0,10.773583352,139824
0,OTHER,elementary,Corporate,60338,0,1,0,2.2727822581,29.14362602,1.9929410884,0,0,8.7682835542,139826
0,OTHER,advanced,Corporate,9598,0,1,,,43.12295082,1.0791451456,,,7.7158469945,139827
0,OTHER,advanced,,45000,0,0,0,7.151859319,51.653005464,0.719492477,0,0,6.5468897373,139832
0,OTHER,elementary,Corporate,33416,0,1,1,0.8533378136,34.533191107,0.9551089153,0,0,4.5934650797,139835
0,OTHER,elementary,Corporate,53895,0,1,,,48.636926417,7.1081592934,,,3.4807620331,139853
0,OTHER,advanced,,30000,0,0,0,2.5958109319,25.466719066,4.0655737705,1,1,5.4091848192,139857
0,OTHER,advanced,,30000,0,0,0,2.5958109319,25.466719066,4.0655737705,1,1,5.4091848192,139858
0,2NDFL,elementary,,26474,0,0,0,29.500448029,25.757130025,0.3579234973,0,0,5.3927464631,139862
0,2NDFL,advanced,Corporate,14007,0,1,0,0.3088709677,37.656089528,7.1136237742,0,0,8.1666666667,139879
0,OTHER,advanced,,80000,0,0,0,1.3116263441,35.111774833,4.1174863388,0,1,9.9857474362,139880
0,OTHER,elementary,,25000,0,0,0,3.6574596774,28.238191481,0.30120518,0,0,7.3715846995,139883
0,OTHER,beginner,Corporate,27056,0,1,2,0.5031586022,25.226319335,2.1715248147,0,0,5.1413878284,139887
0,OTHER,elementary,VIP,105820,0,0,0,0.7244175627,39.792349727,4.2732240437,0,0,8.4347031963,139888
0,2NDFL,elementary,,34800,0,0,0,50,36.081967213,0.6805599221,0,0,10.149053073,139893
0,OTHER,elementary,,50000,0,0,3,0.8286290323,44.733505502,18.437615091,0,0,9.7828205704,139896
0,2NDFL,advanced,Corporate,16764,0,1,0,46.857638889,47.277655513,5.5214911296,0,0,2.2201212666,139897
0,2NDFL,elementary,,95091,0,0,0,21.110013441,25.636724306,2.9189160865,,,5.5271352646,139900
0,OTHER,advanced,Corporate,16326,0,1,,,46.623572124,1.4701474661,,,1.3523392469,139903
0,OTHER,high,,50000,0,0,0,0.8582437276,33.545033311,7.5956284153,0,0,7.4863387978,139905
0,2NDFL,elementary,,34605,0,0,0,,25.261524066,1.3601542032,0,0,5.0313870799,139908
0,OTHER,elementary,Corporate,40662,0,1,0,,35.887978142,0.5822741223,0,0,10.815150835,139911
0,OTHER,advanced,,50000,0,0,0,,38.492791377,11.131147541,0,0,10.314709185,139913
0,OTHER,elementary,Corporate,54398,0,1,0,12.797513441,44.112021858,4.218579235,,,9.3103675425,139915
0,2NDFL,elementary,,42384,0,0,1,0.5993503584,55.579182574,8.349726776,0,1,10.551785313,139919
0,2NDFL,elementary,,36977,0,0,2,1.1738351254,35.214626843,14.68585972,0,0,1.7516131447,139921
0,OTHER,elementary,Corporate,33000,0,1,1,1,27.912568306,2.6102028595,0,0,6.8376001198,139925
0,2NDFL,advanced,,43359,0,0,,,39.032682087,4.2080245527,,,10.298435512,139940
0,OTHER,elementary,,110000,0,0,1,1.0514112903,42.716835092,12.327868852,1,1,9.8291638596,139949
0,OTHER,advanced,,40000,0,0,1,0.2471102151,39.784153005,3.2131147541,0,0,10.369668388,139957
0,2NDFL,elementary,,35717,0,0,0,2.8547491039,31.524590164,2.6099782918,1,1,9.2866906206,139966
0,OTHER,advanced,Corporate,35000,0,0,,,41.85929336,4.8921700726,,,2.4729919904,139967
0,OTHER,high,,35000,0,0,0,1,29.288412306,3.1486862789,0,0,8.2349726776,139968
0,OTHER,advanced,Corporate,41688,0,1,1,0.9213485663,36.808960252,7.5678643611,0,0,9.4062205255,139972
0,OTHER,elementary,,30000,0,0,0,7.2811379928,29.667512538,2.9113481548,0,1,9.2181974699,139974
0,OTHER,advanced,,50000,0,0,2,1.8600358423,36.84070664,5.9804326671,1,1,9.5859121192,139979
0,OTHER,advanced,,35000,0,0,0,0.5349238351,37.837742346,1.2843176884,0,0,8.218579235,139981
0,OTHER,elementary,Corporate,27058,2,1,0,0.9887992832,34.295486189,0.7174039973,0,0,4.3557601617,139982
0,2NDFL,advanced,,18557,0,0,,,50.121775582,4.1202185792,,,5.0121865409,139988
0,2NDFL,elementary,,,0,1,0,0.5655689964,25.935998203,4.0928961749,0,0,0.7332584774,139990
0,OTHER,elementary,,25000,0,0,1,0.8864247312,47.650273224,3.6967213115,0,0,2.6019462535,139994
0,OTHER,advanced,,28014,0,0,1,4.3411066308,31.327255034,8.5519125683,0,0,9.6012276368,140000
0,OTHER,advanced,Corporate,16097,0,1,,,28.174863388,3.7868852459,,,7.6284153005,140004
0,OTHER,elementary,,75000,0,0,0,13.375985663,37.330870574,6.1473089303,0,0,7.7732240437,140006
0,OTHER,elementary,,35000,0,0,0,15.922087814,28.131147541,2.9659630212,0,0,2.0810315143,140016
0,OTHER,elementary,Corporate,16992,0,1,,,29.486668164,1.004476383,,,2.0620106295,140019
0,2NDFL,elementary,,15309,0,0,0,35.177105735,32.684497343,1.4927165207,0,0,0.0409836066,140021
0,2NDFL,advanced,,26869,0,0,1,1,51.803278689,1.6508870424,0,0,6.4618459466,140029
0,OTHER,advanced,Corporate,26216,0,1,0,,38.32948574,4.6530054645,0,0,4.6584699454,140034
0,2NDFL,advanced,,75952,0,0,2,0.2799507168,50.32264391,4.0409836066,0,0,5.2514110338,140036
0,OTHER,advanced,,19000,0,0,1,0.951187276,48.999191556,9.6265888165,0,0,3.6994535519,140044
0,2NDFL,elementary,Corporate,141379,0,1,0,,50.037704918,3.6666666667,0,1,5.0240062879,140049
0,OTHER,elementary,,17000,0,0,0,4.2123879928,35.502567557,4.7628415301,1,1,8.8395538588,140050
0,OTHER,beginner,Corporate,56000,0,1,1,0.3463261649,36.882910397,1.5760610824,0,0,11.052773411,140055
0,OTHER,elementary,Corporate,16250,0,1,0,,26.495448761,0.5913391721,0,0,6.4516131447,140056
0,2NDFL,elementary,,46460,0,0,,,44.224043716,4.2103825137,,,9.1964518302,140060
0,2NDFL,elementary,,39482,0,0,1,3.4642697133,47.332876712,27.833333333,1,1,2.2917808219,140061
0,2NDFL,advanced,,36823,0,0,,,28.980005988,3.631147541,,,6.5169922898,140071
0,OTHER,elementary,Corporate,161466,0,1,2,0.5402105735,34.754292986,0.5027322404,0,0,9.658402575,140074
0,2NDFL,elementary,,17944,0,0,0,0.593077957,36.016393443,4.8733063852,0,0,9.5089228236,140101
0,OTHER,advanced,,21334,0,0,,,41.278074706,5.6150610076,,,10.03423909,140108
0,2NDFL,elementary,,44217,0,0,0,7.3681899642,45.683905981,6.289385433,0,0,0.6154128303,140110
0,2NDFL,advanced,,15735,0,0,1,0.5694444444,26.294340894,2.0450258253,0,0,3.9726775956,140120
0,OTHER,advanced,Corporate,17920,0,1,1,0.7205869176,42.741634853,0.5306759488,0,0,9.3717718392,140122
0,OTHER,elementary,,50000,0,0,1,0.3673163082,34.297799236,2.7690321132,0,0,9.8950595104,140123
0,2NDFL,advanced,,16629,0,0,,,26.142390898,0.4465004866,,,4.1999251441,140127
0,OTHER,elementary,,70000,0,0,0,0.978561828,26.218347182,0.6375252639,0,0,6.1197170447,140130
0,2NDFL,elementary,,27759,0,0,0,,28.325136612,8.306010929,,,8.1174863388,140139
0,OTHER,advanced,,40000,0,0,1,0.4356854839,38.630982858,2.8200239539,1,1,8.9926266936,140140
0,2NDFL,elementary,Corporate,30987,0,0,0,27.401276882,34.478606183,0.6895650872,1,1,8.2021857923,140141
0,2NDFL,elementary,,146333,0,0,0,55.309408602,38.402073508,2.0952241934,,,0.2158469945,140143
0,2NDFL,elementary,,15692,0,0,1,0.4999103943,44.398907104,7.2092147616,1,2,6.1105846246,140146
0,OTHER,elementary,Corporate,31753,0,1,,,43.931693989,2.9708585972,,,9.7352421588,140150
0,OTHER,elementary,Corporate,19191,0,1,0,,28.590163934,0.3579234973,0,0,8.043715847,140153
0,2NDFL,elementary,,28055,0,0,,,25.32593757,3.0792349727,,,5.2738827757,140161
0,OTHER,elementary,Corporate,110000,0,0,,,31.344262295,4.2625271353,,,8.6734860394,140163
0,OTHER,beginner,,55000,0,0,0,0.4733198925,45.971749382,5.1498315742,0,0,0.9196945879,140170
0,OTHER,elementary,,45000,0,0,0,11.85828853,35.5,0.5118422038,0,0,9.4186915188,140175
0,OTHER,elementary,Corporate,54639,0,1,,,33.228744667,2.0123063104,,,8.9958679542,140178
0,2NDFL,elementary,,22991,0,0,,,26.144516805,0.9362976271,,,5.9746537915,140180
0,2NDFL,elementary,,28450,0,0,1,2.6002240143,35.800546448,9.1419791901,0,0,9.2871846695,140185
0,OTHER,advanced,,35000,0,0,0,41.956294803,34.254502583,1.3312149113,0,0,9.2736806647,140190
0,OTHER,elementary,,15000,0,0,1,1,53.812463508,5.5850662475,1,1,8.7658881653,140193
0,OTHER,elementary,,24600,0,0,0,3.1783826165,40.284153005,7.5765027322,0,0,10.318968486,140195
0,OTHER,elementary,Corporate,27896,0,1,0,6.9517249104,34.491399057,2.4777004267,0,0,9.9461935774,140201
0,2NDFL,elementary,,59789,0,0,,,29.184879108,2.3574818474,,,3.0424133543,140210
0,OTHER,elementary,,35000,0,0,0,39.366801075,35.264510817,3.7868852459,0,0,9.497387529,140219
0,2NDFL,elementary,,108750,0,0,0,0.3115367384,27.39276892,1.2256456322,1,1,7.2667415226,140223
0,2NDFL,elementary,,34683,0,0,0,4.4668010753,49.533003967,23.786885246,2,2,4.4864286249,140233
0,OTHER,high,,16000,0,0,0,20.209632616,34.982506176,0.516752751,,,9.9468897373,140238
0,2NDFL,high,,39324,0,0,1,0.5978942652,30.725705517,5.2024178456,1,1,9.1503630511,140240
0,2NDFL,elementary,,15617,0,0,1,0.9543234767,30.232352721,2.3583801183,0,1,5.133722584,140246
0,2NDFL,elementary,,21977,0,0,0,2.1812051971,26.954742121,5.6040571899,1,1,0.5410434913,140251
0,2NDFL,advanced,,26712,0,0,0,39.275604839,29.712006887,2.7010479826,0,0,9.3887192155,140252
0,2NDFL,beginner,Corporate,69098,0,1,2,0.7603718638,32.573770492,1.4175836515,1,1,10.749090501,140261
0,2NDFL,elementary,,32143,0,0,0,0.2739471326,50.000973127,15.483164908,0,0,4.8941238117,140267
0,OTHER,elementary,Corporate,42240,0,1,0,1344.5357527,28.125900142,3.2459016393,0,0,6.3889138409,140276
0,OTHER,elementary,,85000,0,0,0,1.1169578853,39.237704918,6.8736432368,1,1,10.314739127,140277
0,2NDFL,elementary,Corporate,28402,0,1,,,26.773740549,0.3333333333,,,6.4942884946,140289
0,OTHER,elementary,Corporate,60153,0,1,0,,40.76657684,2.8734261547,0,0,8.7008234149,140294
0,2NDFL,elementary,,21784,0,0,0,2.1196684588,41.10234299,7.2037128528,0,0,9.1489183322,140299
0,2NDFL,beginner,,28956,0,0,0,,43.43442623,1.3667864361,,,11.215846995,140304
0,2NDFL,elementary,,,0,1,,,28.071038251,4.3770491803,,,8.0191256831,140306
0,2NDFL,advanced,,14885,0,0,1,1.0773521505,41.710539711,6.4886219028,0,0,4.4207650273,140307
0,OTHER,elementary,,25000,0,0,2,0.4976030466,46.211767348,10.321356389,1,2,1.1158769369,140312
0,OTHER,beginner,Corporate,15237,0,1,,,28.431693989,1.0834942735,,,7.2451381091,140315
0,2NDFL,elementary,Corporate,15088,0,0,,,39.644808743,0.3012351224,,,9.0354816977,140320
0,2NDFL,elementary,,21459,0,0,1,2.465188172,27.729508197,0.9461561494,1,1,7.4941013549,140322
0,2NDFL,elementary,,166067,0,0,1,0.2766129032,35.926229508,0.703563141,1,1,10.161097388,140325
0,OTHER,advanced,Corporate,15946,0,1,,,28.845302792,0.7494123812,,,5.0918781346,140328
0,OTHER,elementary,,75000,0,0,1,1.24375,31.259562842,6.5364323677,0,0,9.1117748334,140331
0,2NDFL,elementary,,31932,0,0,1,0.6665546595,26.162594506,2.0694438206,0,0,6.0447862864,140332
0,2NDFL,elementary,,27756,1,0,0,47.532638889,32.911258328,0.7550939442,1,1,10.470162437,140335
0,2NDFL,advanced,,26012,0,0,0,,34.93938169,16.035519126,0,0,9.7722584026,140343
0,OTHER,elementary,Corporate,10030,0,1,,,36.12295082,5.4638071712,,,8.7925742945,140350
0,2NDFL,elementary,,23102,0,0,0,29.956160394,39.253185119,8.9983905981,0,0,10.886061831,140353
0,OTHER,elementary,,60000,0,0,0,1.0847446237,41.169518677,6.5229433341,0,0,9.8681488135,140355
0,OTHER,advanced,Corporate,18339,0,1,0,1346.4341622,48.78300771,3.2868852459,0,0,3.6994535519,140357
0,2NDFL,elementary,,16622,0,0,1,4.3800403226,35.455745191,0.7982109439,,,0.5737704918,140363
0,2NDFL,elementary,,9452,0,0,,,26.963298151,0.4811063702,,,6.6153529456,140376
0,OTHER,elementary,,40000,0,0,3,1.2732526882,43.898907104,23.669398907,1,1,9.9278463957,140377
0,OTHER,elementary,Corporate,30824,0,1,0,0.8611783154,27.160730594,2.4210045662,0,0,7.0785388128,140387
0,OTHER,elementary,,58000,0,0,0,12.410842294,37.06430122,3.0779998503,0,0,10.467040946,140391
0,OTHER,advanced,,30000,0,0,0,43.624798387,29.423736807,1.3360655738,0,0,9.0319559847,140394
0,2NDFL,elementary,,80377,0,0,1,0.8899865591,45.491863163,6.4288494648,1,1,0.4016393443,140395
0,OTHER,elementary,Corporate,33665,0,1,1,0.4743055556,26.984497343,2.3297028221,0,0,6.6310726851,140407
0,OTHER,elementary,Corporate,49645,0,1,0,0.9189516129,41.596332061,6.7579758964,0,0,8.3442772663,140409
0,2NDFL,elementary,,13876,0,0,1,0.7573476703,33.205307283,0.3779100232,0,0,8.5477730369,140411
0,2NDFL,elementary,,15775,0,0,1,1.1172043011,27.655737705,4.9574294483,2,2,2.9026349278,140416
0,2NDFL,beginner,,26689,0,0,,,45.795299049,10.069271652,,,0.6693989071,140419
0,OTHER,elementary,Corporate,18084,0,1,0,0.4097894265,26.376120967,1.2062579534,0,0,6.3076278165,140424
0,2NDFL,advanced,,24360,0,0,0,43.558512545,53.719252938,14.557609102,,,8.0355191257,140427
0,2NDFL,elementary,,12862,0,0,0,9.6690412186,28.390710383,2.8010928962,2,2,6.7216408414,140434
0,OTHER,elementary,Corporate,11672,0,1,0,,27.680327869,0.5340669212,0,0,7.4890710383,140438
0,OTHER,advanced,,30000,0,0,0,3.3978494624,43.93715847,5.8900366794,0,0,8.6790777753,140451
0,OTHER,elementary,Corporate,38097,0,1,1,0.4649641577,26.220600344,2.7329291115,0,0,6.2096414402,140453
0,2NDFL,elementary,,45618,0,0,0,16.855600358,39.015846995,0.4213264466,0,0,6.8021483644,140454
0,2NDFL,beginner,,32690,0,0,1,0.6279345878,36.632277865,2.7857025226,0,0,12.013661202,140457
0,2NDFL,elementary,,34261,0,0,0,7.8904793907,31.696721311,0.8217231829,0,0,4.5093944157,140467
0,OTHER,advanced,Corporate,35521,0,1,1,1.1498879928,36.558148065,0.4923946403,0,0,8.4074631335,140469
0,2NDFL,elementary,,33973,0,0,0,34.402396953,55.206901714,2.2233400704,2,2,9.7301893854,140487
0,2NDFL,elementary,,27865,0,0,0,3.6595206093,32.298023804,2.5035032562,0,0,10.413092297,140499
0,2NDFL,elementary,,15660,0,0,0,42.635282258,35.094909799,1.2894303466,0,0,9.8702522644,140511
0,2NDFL,elementary,,32034,0,0,1,7.3367607527,25.165798338,1.4370312149,,,0.8918257355,140513
0,2NDFL,elementary,,31506,0,0,0,4.8288082437,27.879781421,4.4371584699,1,1,7.693989071,140523
0,2NDFL,advanced,,23229,0,0,1,1.1513216846,38.717591137,3.0792349727,1,1,7.5054644809,140535
0,2NDFL,elementary,,32012,0,0,0,,46.688906355,1.3875364923,1,1,1.3300022457,140536
0,OTHER,elementary,,22000,0,0,2,0.3334677419,45.924897073,1.6947600868,0,0,0.8207874841,140540
0,OTHER,elementary,Corporate,70000,0,1,1,0.7950044803,33.816034134,5.1475409836,0,0,7.6721311475,140543
0,OTHER,elementary,,22000,0,0,0,0.3367607527,32.147540984,0.2817800734,1,1,8.9995882925,140548
0,OTHER,elementary,Corporate,107032,0,1,,,33.008960252,11.639097238,,,1.9623849091,140552
0,2NDFL,advanced,,17915,0,0,0,,38.374010031,3.9863387978,1,1,10.349352496,140553
0,OTHER,elementary,Corporate,34155,0,1,0,5.0766801075,30.108795569,2.1964668014,0,0,9.3772887192,140558
0,OTHER,advanced,Corporate,67909,0,1,1,0.595766129,27.674863388,0.9661351898,0,0,6.8455872446,140559
0,2NDFL,elementary,,43949,0,0,1,0.4411514337,31.502417846,3.7322404372,0,0,9.3106370237,140563
0,2NDFL,elementary,,20135,0,0,,,26.905344711,1.8478104649,,,6.6916460813,140564
0,OTHER,elementary,Corporate,92798,0,1,2,0.3987231183,31.743169399,2.9886293884,0,0,2.8516430871,140570
0,OTHER,elementary,,28000,0,0,2,0.8277553763,26.999363725,2.2048431769,1,1,6.9363500262,140573
0,2NDFL,elementary,,11550,0,0,0,44.37452957,27.576502732,0.5308705741,0,0,4.2842952317,140583
0,2NDFL,elementary,,28754,0,0,1,0.4090949821,31.445355191,2.3367542481,0,0,9.7778501385,140595
0,2NDFL,elementary,,12343,0,0,1,0.8543682796,28.319746987,5.0074182199,2,2,3.3360655738,140598
0,OTHER,elementary,Corporate,58413,0,1,0,,27.108241635,4.4071038251,2,2,0.6041320458,140599
0,2NDFL,elementary,,14734,0,0,0,31.664628136,36.8267535,0.7390822666,2,2,9.3253836365,140603
0,OTHER,elementary,,47000,0,0,0,6.4683915771,42.568328468,12.229508197,0,0,8.7738079198,140605
0,2NDFL,advanced,,18291,0,0,,,28.446343289,0.6573021933,,,6.2846994536,140609
0,2NDFL,advanced,,30450,0,0,0,10.497379032,35.677595628,0.9166479527,0,0,10.689250692,140613
0,2NDFL,high,,17058,0,0,0,,26.201571974,1.9988322479,1,1,3.2152706041,140624
0,2NDFL,beginner,,41760,0,0,2,0.8188172043,34.642660379,3.3440302418,1,1,5.36594805,140626
0,2NDFL,beginner,,41760,0,0,2,0.8188172043,34.642660379,3.3440302418,1,1,5.36594805,140627
0,2NDFL,elementary,,,0,1,,,41.001721686,0.9989819597,,,10.590762782,140642
0,2NDFL,elementary,,39971,0,0,,,42.426940639,3.9207650273,,,6.6132420091,140648
0,2NDFL,elementary,,30194,0,0,0,1.5693324373,31.631147541,4.8629388427,0,0,9.0026648701,140649
0,2NDFL,elementary,,10929,0,0,0,,44.889587544,15.633879781,0,0,8.5334231604,140651
0,OTHER,elementary,,17080,2,0,0,,29.697604611,4.0382513661,0,0,2.5469196796,140654
0,OTHER,elementary,,28165,0,0,1,1.1123879928,27.26144921,1.9573396212,0,0,2.636791676,140667
0,OTHER,elementary,,28165,0,0,1,1.1123879928,27.26144921,1.9573396212,0,0,2.636791676,140668
0,2NDFL,advanced,,19430,0,0,0,39.729009857,26.223624523,1.6784190433,1,1,4.9633505502,140672
0,2NDFL,elementary,,16573,0,0,0,6.4103494624,28.528677296,0.509499214,0,0,8.4875814058,140673
0,2NDFL,advanced,,10538,0,0,0,0.5348566308,26.51497118,1.7889437832,0,0,3.9262295082,140676
0,2NDFL,advanced,,,0,1,,,47.477872595,3.2395164309,,,2.4614342391,140682
0,OTHER,advanced,Corporate,13050,0,1,1,1.56859319,26.683352047,0.3278688525,0,0,6.6285575268,140692
0,OTHER,elementary,Corporate,17481,0,1,,,36.952728498,0.4979339771,,,9.7636874018,140696
0,2NDFL,elementary,,30740,0,0,,,32.79696085,1.6764129052,,,10.673673179,140698
0,2NDFL,advanced,,10255,0,0,1,0.5309139785,26.719889213,0.993861816,0,0,4.131147541,140702
0,OTHER,elementary,Corporate,20450,0,1,0,,28.473650722,0.5257055169,0,0,7.5491803279,140703
0,2NDFL,elementary,,22556,0,0,0,,51.819672131,14.566793922,,,6.8133692642,140720
0,OTHER,elementary,,23000,0,0,0,1.8286514337,43.718579235,6.2151732914,0,0,10.875447264,140730
0,OTHER,elementary,Corporate,13651,0,1,0,0.7640456989,40.344329665,0.5552885695,0,0,9.6402200764,140732
0,2NDFL,advanced,,16093,0,0,0,,50.665409088,29.629792649,0,0,5.1585597724,140743
0,2NDFL,beginner,,21370,0,0,0,1.8864247312,30.684377573,2.9336926417,0,0,7.5327868852,140744
0,2NDFL,elementary,,29027,0,0,1,0.5319892473,44.516393443,25.636911445,0,0,10.412253911,140747
0,2NDFL,elementary,,24420,0,0,,,37.330428924,2.1139905682,,,8.0136612022,140748
0,OTHER,beginner,Corporate,14608,0,1,1,0.6007392473,28.191256831,1.5145145595,0,0,6.7446515458,140751
0,OTHER,beginner,Corporate,14608,0,1,1,0.6007392473,28.191256831,1.5145145595,0,0,6.7446515458,140752
0,OTHER,elementary,,21000,0,0,0,2.372625448,51.051710457,1.9010255259,0,0,5.5010255259,140754
0,2NDFL,advanced,,16875,0,0,3,0.829390681,37.887499064,1.1477730369,0,0,10.723115503,140756
0,2NDFL,beginner,,78005,0,0,1,0.4081541219,31.592896175,6.8759862265,1,1,10.149958829,140759
0,2NDFL,elementary,,29867,0,0,0,6.7579973118,47.901639344,1.5008084437,1,1,2.7391646081,140762
0,OTHER,advanced,Corporate,11780,0,1,0,24.756586022,48.306010929,15.181929785,0,0,3.2723407441,140763
0,OTHER,elementary,Corporate,70000,0,1,,,47.080911745,13.458993937,,,2.0096788682,140766
0,OTHER,elementary,,20000,0,0,1,0.6379480287,39.325136612,0.7366419642,0,0,7.6639344262,140769
0,2NDFL,advanced,Corporate,9067,0,1,0,,32.47362078,0.5475933827,0,0,0.8078673553,140779
0,OTHER,elementary,Corporate,37390,0,1,2,0.3762544803,31.418032787,0.5441200689,1,1,4.4345310278,140781
0,2NDFL,beginner,,33469,0,0,1,1.3442876344,34.591219403,4.4460139232,0,0,6.7473837862,140782
0,OTHER,advanced,,39914,0,0,1,1.0806899642,39.1629089,0.5875664346,0,0,5.7848267086,140785
0,2NDFL,elementary,,67841,0,0,0,1.6942428315,38.026648701,1.4403473314,1,1,5.6677445917,140787
0,OTHER,advanced,Corporate,15626,0,1,1,1,34.210637024,0.5120068867,0,0,3.2896174863,140792
0,2NDFL,elementary,,27699,0,0,0,34.177329749,29.947361329,5.9665394116,0,0,8.8405120144,140793
0,2NDFL,elementary,,18922,0,0,0,8.184968638,26.445489932,0.960558425,0,0,6.3523392469,140794
0,2NDFL,elementary,Corporate,134241,0,1,,,46.6896624,0.7608952766,,,1.601991167,140799
0,2NDFL,elementary,,16028,0,0,0,,25.013294408,0.9612396137,1,2,4.6817875589,140801
0,2NDFL,elementary,,46834,0,0,0,1.4040994624,34.965648626,5.124552736,0,0,9.4642787634,140805
0,2NDFL,advanced,,11048,0,0,0,1348.8566308,37.642727749,1.0810839135,4,5,9.935878434,140806
0,OTHER,elementary,Corporate,13505,0,1,1,0.5945340502,29.801631859,3.5601092896,0,0,4.7577962422,140808
0,OTHER,beginner,Corporate,26670,0,1,1,0.3453405018,34.686563366,7.4890710383,0,0,7.6830601093,140812
