Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
19;1183039;2НДФЛ;Покупка автомобиля;1;0.49;мужской;2;0;среднее-специальное;вспомогательный персонал;< 50;0;9;37;Торговля;ООО;женат / замужем;2;2;2;1;1;0.0294117647;1;1;0;0;0.5;2;2;66;4;1;0;5;75;1;0;0;0;0;0;0
19;1183059;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.47;женский;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183079;Форма банка (без печати работодателя);Ремонт;0;0.29;мужской;0;0;высшее;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183099;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.45;мужской;0;0;высшее;рабочий;>250;3;75;27;Другое;ООО;холост / не замужем;1;0;0;0;0;0;0;1;1;0;1;1;0;2;1;1;0;2;2;0;0;0;0;0;0;0
19;1183119;Форма банка (без печати работодателя);Ремонт;1;0.56;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;110;27;Торговля;ОАО;холост / не замужем;9;9;2;0;0;0;0;1;1;1;0.5;2;2;20;4;1;1;1;36;0;0;0;0;0;0;0
19;1183139;Поступление зарплаты на счет;Ремонт;0;0.45;женский;2;0;высшее;менеджер среднего звена;>250;0;23;34;Другое;ООО;разведен / разведена;2;1;1;1;0;0.08;0;0;0;0;0.5;1;1;69;2;0;0;27;77;1;0;0;0;0;0;0
19;1183159;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.34;мужской;0;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183179;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.42;мужской;2;0;высшее;специалист;>250;0;96;30;Торговля;ООО;женат / замужем;2;2;1;1;1;0.0427350427;0;0;0;0;0.25;1;3;112;4;0;3;19;58;1;0;0;0;0;0;0
19;1183199;2НДФЛ;Покупка автомобиля;1;0.49;мужской;0;0;среднее-специальное;рабочий;>250;0;36;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183219;Форма банка (без печати работодателя);Ремонт;0;0.25;мужской;0;0;высшее;специалист;< 50;0;25;37;Другое;ООО;холост / не замужем;0;0;0;0;0;0.3263157895;1;0;0;0;0.6666666667;2;1;64;3;1;0;16;76;1;0;0;0;0;0;0
19;1183239;2НДФЛ;Покупка недвижимости/ строительство;1;0.54;женский;1;0;высшее;специалист;>250;0;69;28;Другое;Государственное предприятие;женат / замужем;2;2;2;1;1;0;0;1;1;1;0.5;1;1;18;2;0;0;0;39;0;0;0;0;0;0;0
19;1183259;Поступление зарплаты на счет;Покупка земли;0;0.56;женский;1;0;высшее;специалист;>250;1;65;30;Другое;ОАО;женат / замужем;2;1;0;0;0;0;0;1;1;0;1;2;0;5;2;1;0;1;12;0;0;0;0;0;0;0
19;1183279;Поступление зарплаты на счет;Ремонт;0;0.56;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183299;2НДФЛ;Ремонт;1;0.59;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;81;46;Другое;ООО;женат / замужем;4;3;3;3;3;0.4534883721;0;0;0;0;0.3333333333;1;2;47;3;1;0;21;89;1;1;1;1;0;0;0
19;1183319;2НДФЛ;Покупка недвижимости/ строительство;0;0.46;мужской;0;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183339;Форма банка (без печати работодателя);Ремонт;0;0.46;мужской;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183359;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.26;мужской;1;0;высшее;специалист;>250;0;95;40;Торговля;ООО;разведен / разведена;2;2;2;2;2;0.0158730159;0;0;0;0;0.1666666667;1;5;124;6;1;4;16;86;1;0;0;0;0;0;0
19;1183379;Форма банка (без печати работодателя);Ремонт;0;0.35;мужской;0;0;высшее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183399;2НДФЛ;Ремонт;0;0.52;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;6;36;Другое;Иная форма;женат / замужем;2;1;1;1;1;0.015625;1;0;0;0;0.25;2;6;63;8;1;1;9;57;1;0;0;0;0;0;0
19;1183419;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.29;мужской;2;0;среднее-специальное;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183439;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.35;мужской;0;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183459;2НДФЛ;Обучение;1;0.59;мужской;1;0;высшее;рабочий;>250;0;113;56;Другое;ООО;женат / замужем;1;1;1;1;1;0;0;2;0;0;1;6;0;72;6;2;0;5;91;0;0;0;0;0;0;0
19;1183479;Форма банка (без печати работодателя);Ремонт;1;0.27;мужской;0;0;высшее;менеджер среднего звена;>250;0;93;35;Торговля;ОАО;холост / не замужем;0;0;0;0;0;0.046875;1;0;0;0;0.3333333333;1;2;61;3;1;1;37;64;1;0;0;0;0;0;0
19;1183499;2НДФЛ;Покупка автомобиля;1;0.49;мужской;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183519;2НДФЛ;Покупка автомобиля;1;0.16;мужской;1;0;высшее;менеджер среднего звена;>250;0;75;28;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183539;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.4;женский;0;0;высшее;менеджер среднего звена;>250;0;10;44;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183559;Поступление зарплаты на счет;Ремонт;1;0.33;мужской;0;0;высшее;вспомогательный персонал;>250;0;48;30;Другое;ООО;женат / замужем;1;1;1;1;0;0;1;0;0;0;0;0;6;87;6;0;0;15;43;0;0;0;0;0;0;0
19;1183579;Форма банка (без печати работодателя);Ремонт;1;0.23;мужской;0;0;среднее-специальное;рабочий;>250;0;36;46;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183599;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.57;мужской;1;0;второе высшее;менеджер высшего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183619;Форма банка (без печати работодателя);Отпуск;1;0.25;мужской;0;0;высшее;менеджер среднего звена;< 50;0;9;48;Информационные технологии;ООО;женат / замужем;1;0;0;0;0;0;1;0;0;0;0.4;2;3;80;5;1;2;12;61;0;0;0;0;0;0;0
19;1183639;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;высшее;специалист;>250;0;83;31;Другое;ООО;женат / замужем;1;1;1;0;0;0;0;0;0;0;0;0;2;22;2;0;2;57;74;0;0;0;0;0;0;0
19;1183659;2НДФЛ;Ремонт;0;0.44;мужской;0;0;высшее;специалист;>250;0;30;48;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183679;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.43;мужской;0;0;высшее;менеджер высшего звена;< 50;0;12;31;Торговля;ООО;повторный брак;1;1;0;0;0;0.025210084;1;0;0;0;0.5;4;4;116;8;1;1;11;50;1;0;0;0;0;0;0
19;1183699;Форма банка (без печати работодателя);Другое;0;0.14;мужской;2;0;высшее;менеджер среднего звена;< 50;0;35;37;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0.1428571429;0;0;0;0;0.1;1;9;78;10;0;1;13;82;1;1;1;0;0;0;0
19;1183719;2НДФЛ;Ремонт;0;0.38;мужской;0;0;высшее;менеджер среднего звена;< 50;3;126;52;Другое;ООО;женат / замужем;3;2;2;2;2;0.0108108108;1;2;1;0;0.5;5;3;183;8;2;1;2;91;1;0;0;0;0;0;0
19;1183739;Поступление зарплаты на счет;Ремонт;0;0.27;мужской;2;0;высшее;менеджер среднего звена;>250;0;151;36;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183759;2НДФЛ;Ремонт;1;0.21;мужской;1;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183779;Поступление зарплаты на счет;Покупка автомобиля;1;0.45;мужской;2;0;высшее;специалист;>250;0;61;34;Торговля;ООО;женат / замужем;2;1;1;1;1;0;1;1;0;0;0.4615384615;6;7;216;13;4;1;4;86;0;0;0;0;0;0;0
19;1183799;Форма банка (без печати работодателя);Покупка автомобиля;0;0.49;мужской;2;0;среднее-специальное;вспомогательный персонал;>250;0;61;33;Торговля;ООО;повторный брак;0;0;0;0;0;0;1;1;0;0;1;4;0;65;4;4;0;5;34;0;0;0;0;0;0;0
19;1183819;2НДФЛ;Покупка недвижимости/ строительство;1;0.56;мужской;2;0;среднее-специальное;рабочий;>250;0;85;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183839;Форма банка (без печати работодателя);Ремонт;1;0.1;мужской;1;0;высшее;менеджер среднего звена;< 50;0;110;44;Другое;ООО;женат / замужем;5;4;2;1;0;0.0795454545;0;0;0;0;0;0;8;162;8;0;0;12;93;1;1;1;1;0;0;0
19;1183859;Свободная форма с печатью работодателя;Ремонт;1;0.48;мужской;1;0;высшее;менеджер среднего звена;< 50;0;123;38;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183879;Форма банка (без печати работодателя);Ремонт;1;0.4;женский;1;0;высшее;специалист;< 50;0;62;31;Торговля;ООО;разведен / разведена;1;1;1;1;1;0;1;0;0;0;0.2352941176;4;13;184;17;2;0;4;55;0;0;0;0;0;0;0
19;1183899;Поступление зарплаты на счет;Ремонт;1;0.29;женский;1;0;высшее;менеджер среднего звена;>250;0;10;45;Торговля;ООО;разведен / разведена;2;0;0;0;0;0.3130434783;0;0;0;0;0.3333333333;2;4;79;6;1;0;2;76;1;1;1;0;0;0;0
19;1183919;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;среднее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183939;2НДФЛ;Покупка недвижимости/ строительство;1;0.46;мужской;0;0;высшее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183959;2НДФЛ;Ремонт;0;0.42;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183979;Поступление зарплаты на счет;Ремонт;1;0.22;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;51;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1183999;Поступление зарплаты на счет;Ремонт;1;0.48;женский;0;0;высшее;менеджер по продажам;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184019;2НДФЛ;Ремонт;1;0.24;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184039;Поступление зарплаты на счет;Ремонт;1;0.52;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;50;27;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.25;1;3;35;4;1;0;7;28;0;0;0;0;0;0;0
19;1184059;2НДФЛ;Ремонт;1;0.56;женский;0;0;высшее;специалист;>250;0;45;29;Торговля;ООО;холост / не замужем;1;1;0;0;0;0.0722891566;0;1;0;0;0.2222222222;2;7;77;9;1;0;3;82;1;1;1;1;0;0;0
19;1184079;2НДФЛ;Покупка автомобиля;0;0.34;женский;1;0;высшее;специалист;>250;3;6;26;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184099;2НДФЛ;Ремонт;1;0.49;мужской;1;0;высшее;вспомогательный персонал;< 50;0;22;27;Торговля;Индивидуальный предприниматель;женат / замужем;1;1;1;1;1;0.0555555556;0;0;0;0;0.3333333333;1;2;34;3;0;0;20;90;1;0;0;0;0;0;0
19;1184119;Свободная форма с печатью работодателя;Ремонт;0;0.21;мужской;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184139;Форма банка (без печати работодателя);Ремонт;1;0.58;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;35;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184159;2НДФЛ;Ремонт;1;0.59;мужской;1;0;высшее;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184179;2НДФЛ;Ремонт;1;0.31;мужской;0;0;среднее-специальное;рабочий;>250;0;127;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184199;Поступление зарплаты на счет;Обучение;1;0.28;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184219;2НДФЛ;Покупка мебели;0;0.52;мужской;0;0;высшее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184239;2НДФЛ;Ремонт;0;0.57;мужской;3;0;среднее-специальное;менеджер среднего звена;>250;0;65;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184259;2НДФЛ;Покупка недвижимости/ строительство;1;0.47;женский;1;0;высшее;специалист;>250;0;30;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184279;2НДФЛ;Ремонт;0;0.53;мужской;2;0;высшее;менеджер среднего звена;< 50;0;13;41;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184299;Форма банка (без печати работодателя);Ремонт;1;0.22;мужской;0;0;среднее-специальное;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184319;2НДФЛ;Ремонт;0;0.24;женский;0;0;высшее;менеджер среднего звена;>250;0;43;45;Торговля;ЗАО;холост / не замужем;4;4;3;3;3;0;0;0;0;0;0;0;2;15;2;0;0;12;24;0;0;0;0;0;0;0
19;1184339;2НДФЛ;Ремонт;1;0.14;мужской;0;0;среднее;рабочий;>250;0;6;47;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184359;2НДФЛ;Ремонт;0;0.17;женский;1;0;высшее;менеджер среднего звена;>250;0;96;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184379;2НДФЛ;Ремонт;0;0.53;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;>250;0;18;32;Другое;ООО;холост / не замужем;2;2;2;2;0;0;1;0;0;0;0.25;1;3;59;4;0;0;8;55;0;0;0;0;0;0;0
19;1184399;2НДФЛ;Покупка недвижимости/ строительство;1;0.36;женский;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184419;Свободная форма с печатью работодателя;Ремонт;1;0.45;мужской;0;0;высшее;специалист;>250;0;42;31;Торговля;ЗАО;женат / замужем;1;0;0;0;0;0.0229885057;0;0;0;0;0.1428571429;1;6;85;7;0;1;11;38;1;0;0;0;0;0;0
19;1184439;2НДФЛ;Ремонт;0;0.54;мужской;0;0;высшее;менеджер по продажам;>250;0;19;29;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184459;2НДФЛ;Покупка недвижимости/ строительство;1;0.35;мужской;0;0;высшее;менеджер среднего звена;>250;0;98;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184479;2НДФЛ;Ремонт;1;0.43;мужской;0;0;высшее;специалист;>250;0;28;36;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184499;2НДФЛ;Покупка автомобиля;0;0.39;женский;1;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184519;Форма банка (без печати работодателя);Отпуск;0;0.33;мужской;1;0;среднее-специальное;рабочий;>250;0;95;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184539;2НДФЛ;Покупка мебели;1;0.59;женский;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184559;Форма банка (без печати работодателя);Ремонт;1;0.55;мужской;2;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;115;54;Другое;ОАО;женат / замужем;1;0;0;0;0;0.0049751244;0;1;0;0;0.5833333333;7;5;200;12;4;3;5;76;1;0;0;0;0;0;0
19;1184579;Поступление зарплаты на счет;Покупка автомобиля;0;0.42;мужской;0;0;высшее;менеджер среднего звена;>250;1;36;28;Информационные технологии;ООО;разведен / разведена;1;0;0;0;0;0;0;0;0;0;0;0;3;49;3;0;1;25;66;0;0;0;0;0;0;0
19;1184599;Форма банка (без печати работодателя);Ремонт;1;0.06;мужской;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184619;Поступление зарплаты на счет;Ремонт;1;0.5;женский;0;0;высшее;специалист;>250;0;38;27;Торговля;ООО;женат / замужем;1;1;1;0;0;0;0;0;0;0;1;1;0;7;1;1;0;6;6;0;0;0;0;0;0;0
19;1184639;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.26;мужской;1;0;высшее;менеджер среднего звена;>250;3;9;28;Торговля;ООО;повторный брак;0;0;0;0;0;0.0434782609;0;1;0;0;0.25;1;3;22;4;1;0;3;87;1;0;0;0;0;0;0
19;1184659;2НДФЛ;Ремонт;1;0.41;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;12;49;Другое;Государственное предприятие;женат / замужем;1;1;1;1;0;0.0227272727;0;0;0;0;0.2;1;4;43;5;0;0;12;77;1;0;0;0;0;0;0
19;1184679;2НДФЛ;Ремонт;1;0.52;женский;0;0;высшее;менеджер среднего звена;>250;0;120;29;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184699;Свободная форма с печатью работодателя;Ремонт;1;0.37;женский;0;0;высшее;специалист;>250;0;13;34;Торговля;ООО;холост / не замужем;1;1;1;1;1;0.5;0;0;0;0;0.25;1;3;19;4;0;0;11;78;1;1;1;1;1;0;0
19;1184719;Форма банка (без печати работодателя);Ремонт;1;0.37;женский;2;0;среднее-специальное;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184739;2НДФЛ;Покупка автомобиля;1;0.54;женский;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184759;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184779;2НДФЛ;Ремонт;1;0.4;женский;0;0;высшее;специалист;>250;0;61;27;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184799;Форма банка (без печати работодателя);Ремонт;1;0.59;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184819;Поступление зарплаты на счет;Покупка автомобиля;0;0.39;женский;1;0;высшее;вспомогательный персонал;>250;0;15;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184839;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;вспомогательный персонал;>250;0;82;27;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184859;Форма банка (без печати работодателя);Покупка автомобиля;0;0.41;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;10;30;Информационные технологии;ООО;холост / не замужем;2;2;2;1;0;0.0165289256;0;0;0;0;0.75;3;1;119;4;1;1;11;46;1;0;0;0;0;0;0
19;1184879;Поступление зарплаты на счет;Покупка автомобиля;0;0.47;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;12;29;Торговля;ООО;женат / замужем;0;0;0;0;0;0.1052631579;0;0;0;0;0.3333333333;2;4;51;6;1;0;8;36;1;1;0;0;0;0;0
19;1184899;2НДФЛ;Ремонт;0;0.55;женский;1;0;высшее;специалист;>250;1;75;28;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184919;Поступление зарплаты на счет;Покупка автомобиля;1;0.58;женский;1;0;высшее;специалист;>250;1;46;33;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184939;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.17;мужской;0;0;Неполное среднее;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184959;Поступление зарплаты на счет;Ремонт;0;0.43;женский;1;0;высшее;специалист;>250;0;152;45;Другое;ОАО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.2;1;4;54;5;0;1;14;91;0;0;0;0;0;0;0
19;1184979;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.49;женский;0;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1184999;Форма банка (без печати работодателя);Ремонт;0;0.46;женский;0;0;высшее;специалист;>250;0;95;30;Торговля;ООО;женат / замужем;1;1;0;0;0;0;1;1;0;0;0.375;3;5;150;8;2;1;3;75;0;0;0;0;0;0;0
19;1185019;2НДФЛ;Покупка автомобиля;1;0.49;женский;0;0;второе высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185039;2НДФЛ;Ремонт;0;0.27;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;7;33;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185059;Форма банка (без печати работодателя);Покупка автомобиля;0;0.36;женский;0;0;высшее;менеджер среднего звена;< 50;0;27;25;Торговля;ООО;холост / не замужем;1;0;0;0;0;0;0;0;0;0;0.5;2;2;36;4;1;0;7;49;0;0;0;0;0;0;0
19;1185079;Свободная форма с печатью работодателя;Ремонт;1;0.03;женский;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;50;35;Торговля;ООО;холост / не замужем;2;1;1;1;0;0.0555555556;0;1;0;0;0.4;2;3;34;5;1;0;5;89;1;0;0;0;0;0;0
19;1185099;2НДФЛ;Ремонт;1;0.48;женский;1;0;среднее-специальное;специалист;>250;0;114;45;Торговля;ООО;разведен / разведена;3;1;0;0;0;0.0829268293;0;0;0;0;0.4;4;6;188;10;2;0;9;110;1;1;1;0;0;0;0
19;1185119;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;высшее;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185139;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.49;мужской;2;0;среднее-специальное;вспомогательный персонал;>250;0;66;53;Торговля;ООО;женат / замужем;0;0;0;0;0;0.5882352941;0;0;0;0;0.5;1;1;7;2;0;0;15;69;1;1;1;1;0;0;0
19;1185159;2НДФЛ;Покупка автомобиля;0;0.1;мужской;1;0;высшее;специалист;>250;0;79;28;Другое;Государственное предприятие;женат / замужем;1;1;1;1;1;0;1;0;0;0;1;1;0;27;1;1;0;36;36;0;0;0;0;0;0;0
19;1185179;Свободная форма с печатью работодателя;Ремонт;0;0.23;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185199;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.34;женский;0;0;высшее;менеджер среднего звена;>250;0;38;49;Другое;ООО;женат / замужем;3;2;2;1;1;0.0331491713;1;0;0;0;0;0;19;175;19;0;3;8;93;1;1;1;1;0;0;0
19;1185219;2НДФЛ;Ремонт;0;0.47;мужской;0;0;высшее;специалист;>250;0;13;25;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
19;1185239;2НДФЛ;Ремонт;0;0.19;мужской;0;0;высшее;специалист;>250;0;60;28;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185259;2НДФЛ;Покупка недвижимости/ строительство;1;0.16;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;3;62;45;Другое;ООО;женат / замужем;2;2;2;2;1;0.1851851852;0;0;0;0;0;0;1;22;1;0;0;32;32;1;0;0;0;0;0;0
19;1185279;2НДФЛ;Отпуск;0;0.12;мужской;0;0;высшее;менеджер среднего звена;>250;0;11;30;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185299;Форма банка (без печати работодателя);Покупка земли;0;0.38;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;173;40;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185319;Форма банка (без печати работодателя);Покупка автомобиля;0;0.31;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;31;38;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185339;2НДФЛ;Ремонт;0;0.46;женский;0;0;высшее;рабочий;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185359;Поступление зарплаты на счет;Ремонт;1;0.58;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;>250;0;159;47;Другое;ООО;женат / замужем;3;2;2;2;0;0.049689441;1;2;0;0;0.4;4;6;306;10;2;1;3;116;1;0;0;0;0;0;0
19;1185379;2НДФЛ;Ремонт;0;0.4;мужской;0;0;высшее;специалист;>250;0;53;33;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185399;2НДФЛ;Покупка автомобиля;1;0.49;женский;0;0;высшее;менеджер среднего звена;< 50;0;17;28;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185419;Форма банка (без печати работодателя);Ремонт;1;0.53;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;159;39;Другое;Индивидуальный предприниматель;холост / не замужем;0;0;0;0;0;0.1150442478;0;0;0;0;0.375;3;5;100;8;1;0;20;110;1;1;0;0;0;0;0
19;1185439;Поступление зарплаты на счет;Ремонт;1;0.5;женский;1;0;высшее;торговый представитель;>250;0;39;37;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185459;2НДФЛ;Покупка недвижимости/ строительство;1;0.46;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;69;42;Торговля;ООО;холост / не замужем;3;1;1;1;1;0.347826087;0;1;1;0;0.6666666667;4;2;75;6;1;0;2;106;1;0;0;0;0;0;0
19;1185479;Форма банка (без печати работодателя);Ремонт;0;0.37;мужской;1;0;высшее;вспомогательный персонал;>250;0;198;37;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
